,Bin-Regression,Restaurants,Shopping centres,Shops,Fairs and Markets,Petrol station,Cafes,Hotels,Wine Cellars & Quintas,Museums & Thematic Centres,Local accommodations,Fado houses,Religious temples,Tea house,Police stations and fire station,"Libraries, archives and documentation centres",Guest houses,Youth hostels,Club,Bar,"Statues, Sculptures & Fountains",Bridges,Monuments,"Casinos, bingo and arcade",Exhibition centers & art galleries,"Hospitals, health centres and clinics",Gardens and Parks,Concert halls,Car assistance,Embassies and consulates,Tourism offices,Rentals,Theatres,Tourist apartments,"Airports, Airfields and Heliports","Spas, saunas and hot springs",Pharmacies,Post offices,Beaches,Car park,Cemeteries,Transport company,Sports facility,View points,Cinema,Citizens advice,Roads and squares,Ice cream parlor,Education,Services
27,"('Autum', 4, '[20-23]')",-0.23611550208576318,0.14067911216561158,-0.5009943997116532,0.21359231345524116,0.28064907864678573,-0.15863733958022397,-0.8707777481650575,0.24196487791944957,-0.44276517355625844,0.32353794139376113,-0.019057347052425625,0.016286894023741047,0.1127928581335888,0.14202390534952175,0.24137567214827535,-0.14006460480429886,-0.26981214665414227,-0.01610631713840215,1.0400934364326708,0.061290947022864646,0.06704495605095462,-0.6587997917401032,0.07727702125934971,0.10166724699824184,0.2014974799445667,0.2964184401560656,-0.24032155647754172,-0.1315485680569918,0.43006859850489076,0.18371664802240148,-0.5294513739442344,-0.15415997546296983,0.3112032875846722,-0.11124624613878446,-0.1895617837458836,0.7454046281091878,-0.03439381994397064,1.0375513186327787,-0.7968063811668404,0.1855513639740995,0.30243054775702644,0.0420511107144907,-0.008513983542479732,0.024070688819366037,0.11847621988368236,0.4571726284578104,-0.3115122597256164,-0.05002320806573815,0.3685643357438615
28,"('Autum', 4, '[4-7]')",-0.079976752203534,0.128114120305679,-0.42659677404300433,0.01893541827812058,0.054241112482546164,-0.0509076367575987,-0.3877639004778394,0.14684928992586163,-0.3101963242080091,0.03230153096066571,-0.10095159447258484,0.1783430950859295,0.049557151652730086,0.06492323779661618,0.1931823631400781,-0.0784322510367426,-0.27994001379254657,0.03060275208562235,0.8053461846895944,0.21414557903883585,0.07474735986815202,-0.5940033283748246,0.015632999933946536,-0.15883615470162066,0.23557981880000814,0.20962728581656753,-0.10937820177531486,-0.02450833043475916,0.21229995943785507,0.15850150743447414,-0.30833698027077994,-0.07635809865398308,0.14163197427488058,-0.02935478277892048,-0.12200589640108056,0.44694550404274336,-0.0229755939794612,0.6425534632578777,-0.58598621065986,0.1445747254293434,0.19832742112909252,0.023317145408825235,0.04996239050733908,0.0342723757097421,0.11745410934213085,0.3164288223622587,-0.2737994371254169,-0.023603064144734565,0.1995073293797075
29,"('Autum', 4, '[8-11]')",-0.4358982821621479,0.05602385676014998,-0.512061162712011,0.3410195854321521,0.3969661945263459,-0.09424170902037565,-0.23133258682408012,0.384443863030716,-0.5935572051824991,0.29065041607530884,-0.0021170179551559688,-0.08678204883765356,0.2647011934316492,0.18705215593002042,0.33277323236103223,-0.066307153354856,-0.5233029101466597,-0.08278639152470467,1.0649035062808834,0.02729874914457253,0.07756700057543912,-0.7185504047428463,0.04417834688931059,0.0014554825945183975,0.17793343587779983,0.48897451681046405,-0.2544325194580758,-0.1873884957859209,0.5342872027422735,0.14192268555267473,-0.62050054540333,-0.20965368840976623,0.4091179208792426,-0.22694215134063628,-0.27406888464772694,0.5018846045547509,-0.04782500877112364,1.1111343392680177,-0.7921067782445039,0.268715567219881,0.38811007323195695,0.00853460089914961,-0.06282308930363693,-0.00428834436854853,0.1404352266918725,0.40037403613484107,-0.31036378215762805,-0.0940843429909492,0.43161839013249415
30,"('Autum', 5, '[0-3]')",0.04487427840899842,0.14947632608230194,-0.41364469049178026,-0.004793751808695405,0.16511110055401637,-0.1462303858468906,-0.7267795314799659,0.12356154008471143,-0.44138856697518924,0.2925224463299394,-0.05608800974308947,-0.0074183861763691995,0.040270952052301696,0.045897408227343874,0.1753425893919538,-0.00444536337265469,-0.23805139044114398,0.07699451525018759,0.7140216710987082,0.26405179137587775,0.08292679341963863,-0.5597977662989116,0.07824301798666532,-0.09994432634555034,0.337287201986436,0.26019270646304227,-0.1093757138084832,-0.004791385288786423,0.29109754057217113,0.17935072609446343,-0.3442012970409518,-0.08647114831796054,0.14701408255654563,-0.006854192220462546,-0.1024732412806573,0.36106073528209065,0.0025664021219960393,0.6784305939195006,-0.6202886186594297,0.07961674861121971,0.08300723954775932,0.027823770161368253,0.05920034723354102,0.020111677958120657,0.10977452653642708,0.49169895156063526,-0.2700395743133558,-0.04240328766504892,0.232149752329049
31,"('Autum', 5, '[12-15]')",-0.2928235125017421,0.0910120918525703,-0.4570647818414126,0.31542980830072564,0.37023628158115685,-0.14283395922516573,-0.7231277840962853,0.28546229541749746,-0.517715423505015,0.3542421825517231,-0.011553538509263233,-0.09566741368533956,0.20696945472401787,0.19203678075055058,0.27207666550664655,-0.040148497169647336,-0.3698703709678737,-0.054303700218431776,1.0115515672241473,-0.015396817370587207,0.06911548448920846,-0.6263622356458125,0.06207420719589512,0.08857593205520208,0.11872399646863989,0.41261312814398465,-0.24229042894072672,-0.18437423523106533,0.47120193986380055,0.1627558876829483,-0.6011376645040243,-0.15781986079883223,0.34771731409003265,-0.1516654648787409,-0.21248676805184796,0.5361818000486976,-0.019542673843745327,1.044537726817363,-0.6591880413598142,0.21910826869671093,0.35562793702073275,0.05754799133465056,-0.06955405682877552,-0.00170197622108166,0.13828586313063457,0.3884629013648289,-0.2884172757811729,-0.09018211518942647,0.39454178697912473
32,"('Autum', 5, '[16-19]')",-0.22378727732064566,0.12674771739203144,-0.38247580074379994,0.29809523360382745,0.35331509404219746,-0.2248855315475205,-0.9406075205195779,0.2949265637102595,-0.47650046563621906,0.38852246667979234,-0.03474494592208144,-0.012605864186608862,0.19117061306618657,0.18977896685347648,0.27160303948155184,-0.08835907943650134,-0.2944860520309742,-0.0346250144542321,1.0652037055499393,0.07800343685023527,0.06842672541024357,-0.69309145521881,0.0574474005146773,0.02089182405140476,0.10993107723530234,0.4002646676079196,-0.28436171431430834,-0.20723209027369713,0.4859965376542562,0.167139220550096,-0.6246783398878641,-0.16048822261287163,0.3759586511964888,-0.1647336759090027,-0.2099847219481846,0.6893925783853249,-0.04384835247732943,1.072705810476539,-0.7636516367205456,0.21636396565382174,0.2832803484052956,0.074982713863509,-0.06316776624328078,0.016916211359235402,0.11394075741359731,0.46570530103710517,-0.2982210686943399,-0.06122701323503269,0.37230685968027066
33,"('Autum', 5, '[20-23]')",-0.19020357978764013,0.13163033143754768,-0.4828736199765888,0.18481101788341758,0.26857049653301285,-0.1390495176401437,-0.9136102885376536,0.19630578528130332,-0.4800773823985108,0.3406196024779565,-0.03547482737415575,0.056663398655499214,0.13199778307320922,0.1420721824199394,0.260976888617412,-0.09416434406631458,-0.2647582094885656,0.008532175878233138,0.9743219320776364,0.11807993301305787,0.07213290693832941,-0.6371738551678131,0.07149468623631693,0.049235801782205955,0.199560212535985,0.31592693046893905,-0.22193534426252426,-0.13723583203509612,0.39699596744074017,0.18191636485101503,-0.5301902250206685,-0.12821191333315943,0.2981082970488564,-0.07487816047592921,-0.14589913749213793,0.6550899243699834,-0.0037218277092880728,0.9377517117887069,-0.733137782097181,0.15288834831845985,0.23385503591429826,0.0474267002184995,0.0034866507560356807,0.028813304534477648,0.11831410738139397,0.45622953208257544,-0.29292235927303056,-0.06901717126143525,0.3021866829028588
34,"('Autum', 5, '[4-7]')",-0.010789974984253698,0.12407153624843267,-0.5788906177055044,-0.0005743584367875977,0.058388465621246166,-0.013659992650755235,-0.5515957412259987,0.09748546728795263,-0.28094575389638693,-0.02045437156455118,-0.08257553936057203,0.1521994133618743,-0.0005388670806025127,0.06002467683187363,0.21139742486129537,0.020380995818555344,-0.2761203733785714,0.06044052269497499,0.8191314888824266,0.26994686171674004,0.07219653597945182,-0.5337455883155723,0.04540876344311397,-0.1873348610601471,0.2729992128242325,0.17743148453057983,-0.0650016920910392,0.008142584790641401,0.168028363318535,0.15920520829608018,-0.2284098106573033,-0.06967087817683451,0.12740147447114777,0.014233328712811194,-0.11296732884691768,0.5360833580622912,-0.03917124327127313,0.5732664463784315,-0.5837026831160294,0.11886216737599936,0.06784974099015481,-0.005982644991261366,0.09764753007878757,0.033862514352025155,0.12133615654618767,0.2909156921297795,-0.26457678930074197,0.009813031658955786,0.18167506606238024
35,"('Autum', 5, '[8-11]')",-0.2360361093579547,0.06268751224630324,-0.7648023920091065,0.30492925923439773,0.2525343032618603,-0.07439183181718081,-0.623995265457972,0.2564661519876176,-0.3863229212659334,0.2164870946836067,-0.0113582602270218,0.008299638863980692,0.1370860685670421,0.1867896863700622,0.3220759714112393,-0.03077638302396191,-0.3949965737518068,-0.05947146996686236,1.085003884672693,-0.023260404357020443,0.08859391076465585,-0.6933521913099691,0.050863761906755296,0.04612096602731285,0.14192031060114033,0.3114209638578082,-0.24506283117235678,-0.1439242247553827,0.4161951846478768,0.15184591187955404,-0.6152783188805002,-0.1659903774576288,0.3666970587224811,-0.1230439523752689,-0.26475010155761,0.8206428958690911,-0.009582846593944223,1.0829634647349728,-0.6626457144812637,0.23154636379116605,0.33462460860271587,0.002336855676039932,-0.045766875636659564,0.017393397332294103,0.12644179344811457,0.3784879975483574,-0.28763988666269635,-0.055969849139658016,0.38685193478976093
36,"('Autum', 6, '[0-3]')",0.06972079945005658,0.16474460237828872,-0.31031846569158467,0.030444732476192067,0.19697987852262355,-0.2221456423493566,-0.961318186944715,0.1364429989823803,-0.4131912919781247,0.20115398189483005,-0.07597509895429763,0.08304256890817219,0.03937534240482326,0.06553435820549584,0.19618298437052153,-0.019738893416594263,-0.2024973376870249,0.08704577556229755,0.8316944742597744,0.21780396602138008,0.05210777675296369,-0.5676253978332083,0.06525827907589071,-0.14769533997029505,0.30030485355337466,0.2252175671955812,-0.11550706155339077,-0.026878856937516706,0.2701412564375249,0.17631068862726437,-0.32619008327586857,-0.06230672085260538,0.20566808363070474,-0.03193173168397409,-0.09040979992635736,0.5171883364477903,-0.054404088057545506,0.7233124601916754,-0.6782145321177155,0.08695922584978491,0.10335901611364971,0.032210154816083275,0.10910972419624772,0.04879754304575406,0.09297909586594792,0.4532967354554088,-0.27694370137076946,-0.031629912910567506,0.20508110008671435
37,"('Autum', 6, '[12-15]')",-0.33477649325702147,0.08556342637428524,-0.4508986030852185,0.2964020615875865,0.3232424979727013,-0.11340977340583892,-0.8256626335085131,0.22913046885054156,-0.38367334213832405,0.23627156290504187,-0.04485456207308233,0.059245249730261226,0.1491490617954397,0.19627707703009387,0.2810463445533859,-0.020472400452164124,-0.3211137799765063,-0.04770284561780211,1.0750812622767913,-0.059097896804169485,0.05852732401763443,-0.5836945403137955,0.05306418574127959,0.02189352218016671,0.11667745557526865,0.3288890505337551,-0.19459478970536567,-0.14246467763512213,0.41095677903505357,0.1560706962427234,-0.6337734237708283,-0.11829115563862926,0.3264316825678092,-0.1131623949469456,-0.18321814254935787,0.6361290064206119,-0.06741152473719611,1.0223851030244897,-0.637013849485902,0.210930791820942,0.3779545852154249,0.0351415257817926,-0.04569707278256878,0.022461491649048884,0.13082755914119928,0.3066340990508322,-0.2666914126804212,-0.08065061575046578,0.3333741743676858
38,"('Autum', 6, '[16-19]')",-0.15549431169456607,0.07881566724687597,-0.38811748619327874,0.25983121997050407,0.30049163086667147,-0.14787117958729193,-0.896536514786743,0.19299289458129004,-0.3923969388542916,0.221151747388088,-0.035380042980766635,0.02633556152852123,0.13856970661506043,0.1821824643870169,0.2398945408992936,-0.07057399876650572,-0.3111325199426465,-0.039306080943593155,1.0165633984514295,0.03790396078202439,0.06425773995940057,-0.5852322564457751,0.049349869917949776,0.08657262647568459,0.0963774212035622,0.39903395455915264,-0.28844772295892557,-0.17620199095177305,0.39319101838965465,0.15400044345653358,-0.6301296545324337,-0.06360018987303341,0.3081536609016747,-0.09958991448910595,-0.1958607092691619,0.6762884103934067,-0.03975620841110243,0.9319386986759813,-0.5277343094787983,0.18080692567967332,0.31732630274047474,0.04903176808818263,-0.05810375279440613,-0.009528578983272615,0.11951252424352544,0.33220876271750277,-0.22880966521218177,-0.11237282277769561,0.3018775181147208
39,"('Autum', 6, '[20-23]')",-0.21153281463805781,0.182919802580369,-0.5032873522460954,0.10321883605075487,0.21529657906707683,-0.05902454781994854,-0.8267738411605734,0.16472314830873835,-0.35948496397842733,0.2188092678825204,-0.049291932934297435,0.16691566438070704,0.08663361425471333,0.1485499130626704,0.2117595434960267,-0.03470464978193466,-0.3087849779188372,-0.0413398719703562,1.0992835334375008,0.013642013132084269,0.056315500471090456,-0.538419808601737,0.0496513413358824,-0.006431285708376022,0.19378268520870046,0.3036818414351643,-0.18721365216224276,-0.045033590445971605,0.2812920250903513,0.1564575631535581,-0.49304408361810875,-0.046435416749128045,0.23874633970998685,-0.084226116410251,-0.11349814607066899,0.5743937680029984,-0.06023676500715937,0.911268674773938,-0.66346712301438,0.14293436702553625,0.3236951725295982,0.012246078148830811,-0.016305604219320324,0.014585525707315083,0.13937855766925578,0.33232259937578096,-0.2498051404520647,-0.11991966257054644,0.25019643336129355
40,"('Autum', 6, '[4-7]')",-0.09526911452867529,0.1335806317130695,-0.3594442578755785,-0.025272106899436143,0.0862428293457004,-0.07434700468840692,-0.45362744871073624,0.06014411943286937,-0.32383133722442003,0.02218175876967862,-0.07425956435169291,0.11781692248040714,0.025386365397857078,0.039640257037112374,0.1754843460541895,0.01403504818056236,-0.2698578688484108,0.08518346174971107,0.7615670920272029,0.24286253671382121,0.0563868142775464,-0.4992701848141298,0.054697038484154276,-0.16673578103061693,0.2882193089899919,0.21931411220908592,-0.041263600466545085,0.025926460983692792,0.16428877456199764,0.16189362377468441,-0.22848505708894923,-0.06324281610033185,0.13942435224460778,0.03622594046815454,-0.07892342735214358,0.3320932954583079,-0.025927393333721554,0.5343276904418792,-0.5987212396331126,0.07540685253442353,0.10171010143591225,0.014129627479154097,0.10459174849239443,0.021266761176836395,0.11523894594469504,0.2934345491683374,-0.23134286942224835,-0.03167563029465857,0.15224329555052019
41,"('Autum', 6, '[8-11]')",-0.3231802427374524,0.0858577706016432,-0.5090568071670609,0.1973579057960424,0.22800943800002182,-0.05979557058091196,-0.6446310938148091,0.18429791040137275,-0.3587778016185585,0.17805796653390205,-0.049005402384651134,0.060782939440223144,0.09294482052015982,0.17318716630998193,0.28308311731096236,0.0014171448249069968,-0.30365815687121156,-0.030279788382819237,0.9834475916988621,-0.03610684997071548,0.06002928518334235,-0.5707369741659458,0.05262252006974381,0.027053744041025132,0.12468978959762711,0.27722639310021646,-0.1915505049806051,-0.09529149590090853,0.3494960134463931,0.1577179567668533,-0.5854383144623165,-0.09716924854026063,0.30893007301510583,-0.07196906513549226,-0.16916288826273432,0.6188528556821596,-0.01390909293329471,0.9229936182147609,-0.5988268697267346,0.1727887300396158,0.36768031274724033,0.017683419983665963,0.0008110313122289388,0.019290431296430884,0.11142487284537558,0.2994655565556806,-0.21561655652810965,-0.1137540981893751,0.2731649935647406
42,"('Spring', 0, '[0-3]')",0.06098162103395259,0.09791937035682564,-0.27283232630710375,-0.03969483986611876,0.06385875314524277,-0.09866726900320283,-0.6246327506206047,0.03671879804769243,-0.24531135232599505,0.09279422482302034,-0.03644942027144273,0.06457199626213475,-0.019834622303701366,-0.00246266161379534,0.05808123237171706,-0.020442808999488395,-0.11221104785323063,0.12250634919078206,0.33760687975893294,0.4524139228899081,0.04204873678901948,-0.2968800324767857,0.0509735016202211,-0.053856578378068516,0.16210128557022263,0.10929465375903082,-0.03120717786815128,-0.05047988662227886,0.15607925785776403,0.06962069803454767,-0.08604363579127333,-0.0020278780168417254,0.029393112161666388,0.02574278587713273,-0.03707723903749937,0.3541243440670766,-0.02310374653224303,0.2871217183189179,-0.3713260764256378,0.056495416915796806,-0.08387514250953385,0.05409719612494527,0.0018946152493327715,0.00819725247655298,0.07290986409345701,0.30396987243903356,-0.18335678048216728,-0.00011823047550317977,0.12802867352413536
43,"('Spring', 0, '[12-15]')",-0.5297438176908946,0.0636333091337995,-0.18640444777981005,0.42026386145072425,0.3605326555012888,-0.1900359682217341,-0.9223894538769319,0.35414495960210596,-0.3066271465914814,0.08901098823605372,-0.07185231439062646,0.033289572742385455,0.10155473852221614,0.2555606867494685,0.34042354292824917,-0.06583238364330914,-0.26930869760023873,0.04896817961761867,1.0813951891552742,0.36444216634087523,0.04073601056234398,-0.5734248514002025,0.02769547057241097,-0.06414194047643242,0.0963981177457526,0.3353238273578215,-0.20441342695447912,-0.1906489856456119,0.4694983411188998,0.12611527345652626,-0.389884608840159,-0.17661691596409132,0.3130120851353862,-0.2609701248213674,-0.2116425705529942,0.7536555728671452,-0.1605302387297385,0.826525481604976,-0.8850195593635146,0.23845411447421644,0.12329593775950297,0.13764978918813364,-0.10356823504312747,-0.0018120451723135107,-0.005795763677548966,0.36754014246601796,-0.3266903697841114,0.04215833753452152,0.3215029964528486
44,"('Spring', 0, '[16-19]')",-0.2967856855950317,0.07796750542180836,-0.10790638612667182,0.44022594284124217,0.40535973620318105,-0.27071119371793684,-1.0551325861503695,0.3697654874931646,-0.2685921498178341,0.14281743396058444,-0.09160936563626247,0.022339052634826325,0.09489273757771823,0.2356585494113354,0.323165047520393,-0.08822320562963314,-0.1674596035118176,0.03709861499056922,1.112663036304836,0.29454314852619656,0.03340785976664561,-0.5694238525455707,0.02650489823713424,-0.15466678243275211,0.09863150879788236,0.3352074579460798,-0.25228901883673355,-0.20348231344854928,0.4861557469571228,0.12035167967174754,-0.4151102841946567,-0.16665977817819602,0.32624119785353534,-0.27856056511771615,-0.2411191711957874,0.8069888291470299,-0.21999440694422312,0.834530597719959,-0.922314372713189,0.24901682633900077,0.0924436411765332,0.13217883577779668,-0.07659782266644072,0.002636116354058063,-0.02100744280389793,0.382264529444631,-0.3304961140029186,0.027646802636629598,0.32602248945126516
45,"('Spring', 0, '[20-23]')",-0.34388095056856577,0.08390501177694736,-0.19048991197457088,0.21452776440417234,0.2383288340545778,-0.1853864818177526,-1.1146042367299298,0.2140044321082386,-0.261000230280793,0.041555132462001126,-0.08159402768609335,0.0809583471369464,0.03226811875949863,0.18781797074837292,0.1991291008224748,0.00763872244566188,-0.1398494717266339,0.09142725876303542,0.7540841010458361,0.38352298342728763,0.02935121026549542,-0.40801354181415916,0.05191324880690148,0.005649990589991636,0.025359894214041185,0.20499151791280448,-0.12056446105318254,-0.11426148095802796,0.3323844378892144,0.07611894131064348,-0.3044774198383545,-0.07505657893888766,0.2181402516764592,-0.14624217931966382,-0.09889625803229261,0.8591236494209121,-0.17099793774000985,0.6336279388305858,-0.6588794759252082,0.16104980714643122,0.12247855381095098,0.06575508763575395,-0.0316301991096496,0.024232385506734788,0.015617805399359938,0.3463666510860479,-0.22739123722035712,-0.007266068622567821,0.19918881574081884
46,"('Spring', 0, '[4-7]')",-0.005190476687038239,0.06028273142325111,-0.38205461457821915,0.06071406100062654,0.08619419074802534,-0.07036196993250605,-0.4675222383641668,0.11332300549686149,-0.3267360656405952,-0.010402714253384517,-0.008648778233795442,0.07110416947804649,0.06673960645329766,0.05851015385726523,0.19697538299078804,-0.0420789574542768,-0.2401688779028567,0.11999228355034047,0.49274376062795827,0.37725563042224874,0.03548193402006881,-0.4827421451698395,0.01339637191598409,-0.08713481990896425,0.15723930978542028,0.16419743085235755,-0.050426388895583346,-0.07729995183249995,0.20241936010764222,0.06006719958253372,-0.20979561608892283,-0.047681428195859674,0.10054856495472117,-0.010302584296531015,-0.09596049796778612,0.48178280096063414,-0.034349260558443305,0.4149258701696497,-0.4466487944485839,0.13593748526718769,0.05882980431847914,0.04505737456048445,0.02031588615127164,0.015404028906974187,0.06755889368822378,0.29418644374866865,-0.22017850052270466,0.012385048672095056,0.14271848530640582
47,"('Spring', 0, '[8-11]')",-0.7737166003248354,-0.005413967618344978,-0.34290103710356923,0.42644848386498785,0.32415872575317517,0.039160895333994715,-0.6707676467377794,0.4104535989687428,-0.2157891956479018,0.00029487501948333844,-0.14846702720277252,0.12965022291232245,0.02873236922005368,0.25836318861215524,0.3380633761084762,0.07807567888847788,-0.4572881016804677,0.013765531879886836,1.2353541011953373,0.5171753840209773,0.08906514012113717,-0.43718565947020915,0.015284392668379908,-0.13949127562223027,0.03532367736160956,0.3286390592371001,-0.19485756559544457,-0.14212464022535168,0.42586148877246083,0.10431090340686094,-0.26209108975505674,-0.17252921159978998,0.20113833144534557,-0.286360038877598,-0.22696806723839957,0.7546962892478125,-0.20534371438618046,0.8043545098224472,-0.7879094590502868,0.2600072427641292,0.008135817118800518,0.034220810579733016,-0.1960661498431477,-0.026601613438460164,0.041628353840587745,0.2734042902302848,-0.3740670222599095,0.09773007761898564,0.29337531359287894
48,"('Spring', 1, '[0-3]')",0.05808443549470051,0.09030399490859198,-0.12568201097518017,-0.01366194271572647,0.10728662672790863,-0.15611750349137624,-0.7337275992781679,0.04828351021369182,-0.3392441415776685,0.02948748791222919,-0.037659502435992365,0.00797368053995322,0.0035767628698004537,0.03092717428601102,0.06548437600864526,-0.022126934511214256,-0.12515357921985337,0.14363260828653399,0.33098053605792366,0.3919252462726028,0.004683546018488142,-0.2960533406370633,0.05066310046663771,-0.007987658421754293,0.13987547270224623,0.09683467660175273,-0.007281181812994473,-0.06299091553109262,0.18512330005269212,0.07781698613492394,-0.14699666998195274,0.01472842607517571,0.06674357142140352,-0.009258809767784185,-0.014336552801880146,0.35903665523248424,-0.06690743040436346,0.3050737524671761,-0.33377516915783845,0.04408505541510626,0.07422869719562368,0.07733633713906198,0.049661103383889287,0.011637467314763814,0.06884805648617012,0.2810458674542435,-0.16813769846321291,-0.0029102110012679356,0.1135975255903547
49,"('Spring', 1, '[12-15]')",-0.6256361228484643,0.06679447368916402,-0.15724899190248964,0.4254905575499777,0.3435126296134343,-0.18161857405116816,-0.7901669982189952,0.3520882929406018,-0.27284738207037623,0.06321916746242608,-0.08723537792403889,0.08326836487251639,0.10268794934913024,0.24186312357061596,0.3441588743823541,-0.05673750028982586,-0.29778753151211007,0.04756003439781839,1.145552668749832,0.3625365758286686,0.05610088180911123,-0.5810470732353978,0.013346740225315398,-0.15760546792392566,0.1269700255623341,0.34337558767420134,-0.19696622551907078,-0.20154769598726163,0.4793740334029321,0.13512764140546718,-0.39975302231111964,-0.17778046383155094,0.3082951494021762,-0.2619328258404826,-0.2265535045386899,0.7445198231738541,-0.17197876988886115,0.8107798947920788,-0.9132694224246264,0.25001763109695535,0.08116996172604626,0.16115660351506197,-0.10716030672781839,0.00046558876125036446,0.005322799517714233,0.33815329064976174,-0.34929345332968764,0.04943299942244335,0.33379898996342466
50,"('Spring', 1, '[16-19]')",-0.4424335835206555,0.10697980108594449,-0.09581708219128512,0.42412541665293296,0.367155623243306,-0.25629544379867786,-0.9669222929793108,0.3574190313575871,-0.2128750120720389,0.17486782983653598,-0.09926390620626516,0.09029282079584776,0.07382527395135696,0.21916255718412278,0.3080773322481031,-0.12054310667384507,-0.16449056940338383,0.025159665058827944,1.1851565401873116,0.31352663555822924,0.04846329893460177,-0.568541108625627,0.007641510524126605,-0.22386554588429897,0.13118766845551105,0.32675831238261516,-0.2682931381664296,-0.20335340256671272,0.4933068840538405,0.1326466714387776,-0.4319754977350404,-0.16191813232395263,0.3083294956994991,-0.26627261596291896,-0.22545093052659446,0.8050496001238716,-0.20700124380773569,0.8387727178752231,-0.9356468948447563,0.25928845161806735,0.03970282107492012,0.15980815887696834,-0.10813160681149617,0.002518735773795459,-0.025200253480505645,0.3989593326004077,-0.3458916769702276,0.02613321215306282,0.3275215879559779
51,"('Spring', 1, '[20-23]')",-0.4190760002040232,0.09468524910465066,-0.15749828872394295,0.20359825896329647,0.22229347731020163,-0.1888873460327373,-0.9984610296605697,0.22657912030072283,-0.24467993109215122,0.06209133704447057,-0.08638636826895861,0.09986113641972189,0.019488838571506257,0.15593482994023905,0.19464199446076394,-0.036071256575199,-0.13822459087746047,0.09749888573233652,0.8253620555920674,0.3648331633237482,0.034747556556523965,-0.4028562156432217,0.03597708282435275,-0.04119561627390076,0.07622732682876854,0.21914236694440678,-0.14214852816570625,-0.11984423957613358,0.34415835894838126,0.08511491748536673,-0.3086051441724905,-0.097144394500378,0.21811942266412937,-0.1596040424207343,-0.10349516169183026,0.8344020350266143,-0.165380132999092,0.6334425900265742,-0.743079280201395,0.16886113856456889,0.12453501261347776,0.0909093748134081,-0.02822555808079768,0.02293124830915191,0.017444632928526015,0.3950499714343914,-0.26911694058270524,-0.005971639617163736,0.21122710986898344
52,"('Spring', 1, '[4-7]')",-0.00984695468430699,0.08409131633144983,-0.39341618769250847,0.07314526585043575,0.09817893333042393,-0.0628642847717074,-0.612960083433657,0.12396268105553881,-0.3051607318004355,-0.08648854415644687,-0.018033927170756338,0.02598552784800224,0.07045118897437438,0.09173779819526931,0.2000514780983064,-0.022490528142258603,-0.22084623627540814,0.1151742193061672,0.5478716546792811,0.3583139612592527,0.030620468142439638,-0.45745846859283873,0.025791019804550362,-0.08708232455927377,0.12438630843968607,0.20776156868432075,-0.043915834015602666,-0.10721824610670429,0.19445735654982202,0.06039736684741294,-0.17519245491605456,-0.06264482382590718,0.13128156457333276,-0.012532355935668305,-0.10286537647917385,0.6290858926685298,-0.04399593282672857,0.4363659536061183,-0.5569627690615985,0.14494000329828535,0.05519571254057386,0.022052502752356963,0.046257053195387234,0.02281186985945099,0.06437629859704302,0.262766535015758,-0.2103047859973632,0.05436501329422496,0.14468886718929602
53,"('Spring', 1, '[8-11]')",-0.713939762048578,0.00898016648582775,-0.39228543628906903,0.4278008501455965,0.3076927793291962,0.0008624679296981065,-0.5722169135430911,0.3965128004758878,-0.25229661844967605,-0.03311248646520988,-0.11846964672544184,0.11429559610070358,0.05029246860373618,0.2490791281280937,0.35420356443773643,0.029889229774487613,-0.4479710261817458,0.01622424364620483,1.2251468458951609,0.4236350628530254,0.08604749584060566,-0.4919887796983495,0.012496271013423349,-0.1771940238423433,0.0857662943029415,0.32795988063159465,-0.19420294502215077,-0.1530658472089243,0.4502073430630496,0.11827263534372182,-0.3267604471090963,-0.18321468138096406,0.25487175541103513,-0.27492808943161534,-0.26147588825703183,0.8273862713873229,-0.20367684312411274,0.832331167454516,-0.8179697286414899,0.26849649851784396,0.03507643211118125,0.05895512172346308,-0.15280809122617237,-0.016099381213020653,0.036498702837108744,0.2725653748751552,-0.35984361356105093,0.10571364987474485,0.3169993191108066
54,"('Spring', 2, '[0-3]')",0.041458815721725086,0.10879881814916084,-0.12255228592364274,-0.020197349633018086,0.09291021281933179,-0.16059313721632554,-0.7611161445491741,0.06886611909984568,-0.2687225456299245,0.013962574779267677,-0.04633972574688083,-0.008236921107844837,0.00117525224661088,0.029687422086471016,0.05257071705881621,-0.02515409917586281,-0.0669880573026917,0.13654651612380203,0.33083245160340125,0.3800660037001456,0.007046440218982331,-0.2798868041626567,0.05892797466893346,-0.007733602890273421,0.11913378479866202,0.11643902779710354,-0.0145514705237584,-0.06231398450031561,0.15831074842498896,0.06996232135157156,-0.10464842200744488,-0.003507427890518373,0.08440416368742491,-0.014692654088854194,-0.013886991739133525,0.46173756770430807,-0.05968043029539145,0.30370736919336055,-0.4528052523003336,0.051703265224319214,0.028009120229855303,0.04922146224130453,0.06531877833052831,0.022673592032008052,0.048089153537035835,0.30464549498138005,-0.1724738969650466,0.011638537957875233,0.10747114486809665
